pagamento_id,pedido_id,forma_pagamento,valor_pago,status_pagamento
2967,86,Cartão,99.9,Pago
2968,2406,Boleto,250.0,Pago
2969,4845,PIX,99.9,Estornado
2970,1824,Cartão,250.0,Pago
2971,1419,PIX,99.9,Pendente
2972,3581,PIX,99.9,Pago
2973,3714,Cartão,150.0,Estornado
2974,2375,Boleto,250.0,Pendente
2975,4749,Boleto,150.0,Pago
2976,1726,Boleto,99.9,Pendente
2977,2046,Boleto,250.0,Pago
2978,3399,PIX,99.9,Pago
2979,798,Cartão,150.0,Pendente
2980,3617,PIX,99.9,Pago
2981,2386,PIX,99.9,Pago
2982,2395,PIX,250.0,Pendente
2983,2274,PIX,250.0,Pendente
2984,4016,Cartão,250.0,Pago
2985,3319,Cartão,99.9,Pendente
2986,2497,Boleto,250.0,Pendente
2987,1462,PIX,150.0,Pago
2988,4703,Boleto,99.9,Pago
2989,676,Boleto,250.0,Pendente
2990,3623,PIX,250.0,Pago
2991,3445,Boleto,250.0,Pago
2992,3480,Cartão,99.9,Pago
2993,2689,Cartão,99.9,Estornado
2994,3300,Cartão,250.0,Estornado
2995,4112,Cartão,250.0,Pendente
2996,385,PIX,99.9,Estornado
2997,4454,PIX,150.0,Estornado
2998,1469,Boleto,150.0,Pago
2999,972,Cartão,99.9,Pago
3000,3047,Boleto,250.0,Pago
3001,377,Cartão,99.9,Pago
3002,1209,Cartão,250.0,Estornado
3003,1824,PIX,99.9,Pago
3004,1408,Cartão,250.0,Estornado
3005,2092,Cartão,150.0,Pendente
3006,1177,Cartão,250.0,Pago
3007,152,Boleto,99.9,Estornado
3008,3082,Boleto,99.9,Pago
3009,3078,PIX,99.9,Pago
3010,256,Cartão,99.9,Pago
3011,4644,PIX,250.0,Pago
3012,2581,Boleto,99.9,Pago
3013,110,PIX,150.0,Pago
3014,4530,Boleto,250.0,Pago
3015,3845,Boleto,150.0,Pago
3016,1839,Cartão,150.0,Pago
3017,136,Boleto,99.9,Pendente
3018,2328,Boleto,150.0,Estornado
3019,1277,Cartão,99.9,Pendente
3020,2977,Cartão,99.9,Pago
3021,1677,PIX,99.9,Estornado
3022,3366,PIX,150.0,Pendente
3023,2065,Boleto,250.0,Pago
3024,1528,PIX,150.0,Pago
3025,2003,PIX,99.9,Pago
3026,1106,PIX,99.9,Pago
3027,1159,Cartão,250.0,Pendente
3028,848,PIX,250.0,Pendente
3029,2077,Boleto,250.0,Pendente
3030,2420,Boleto,250.0,Pago
3031,3218,PIX,99.9,Pago
3032,859,Cartão,99.9,Estornado
3033,371,PIX,150.0,Estornado
3034,3943,Cartão,250.0,Estornado
3035,1795,Boleto,250.0,Estornado
3036,1480,Cartão,99.9,Pendente
3037,1855,Cartão,150.0,Pago
3038,4680,Cartão,250.0,Pago
3039,4893,Cartão,250.0,Pendente
3040,1523,Cartão,250.0,Estornado
3041,4526,Boleto,150.0,Pendente
3042,4812,PIX,250.0,Pago
3043,3354,Boleto,250.0,Pendente
3044,2605,PIX,150.0,Pendente
3045,510,Cartão,99.9,Estornado
3046,4361,PIX,250.0,Pendente
3047,3596,PIX,250.0,Pago
3048,2039,Cartão,150.0,Pendente
3049,1901,Cartão,250.0,Pago
3050,4193,PIX,250.0,Pendente
3051,1680,Boleto,250.0,Pendente
3052,3892,Cartão,99.9,Pendente
3053,4795,Cartão,99.9,Pendente
3054,3090,Cartão,150.0,Pendente
3055,1716,PIX,250.0,Pendente
3056,3628,Boleto,150.0,Pago
3057,444,Boleto,99.9,Estornado
3058,1260,PIX,150.0,Pago
3059,4608,Cartão,250.0,Estornado
3060,210,Boleto,99.9,Pendente
3061,4743,Boleto,150.0,Pendente
3062,363,Boleto,250.0,Estornado
3063,3943,Cartão,150.0,Estornado
3064,4585,Boleto,99.9,Pago
3065,4236,Boleto,99.9,Pendente
3066,18,Cartão,250.0,Pendente
3067,659,Boleto,99.9,Pago
3068,1714,Boleto,250.0,Estornado
3069,2718,Cartão,150.0,Pago
3070,4564,PIX,99.9,Pago
3071,3310,Cartão,99.9,Pago
3072,1859,Cartão,250.0,Pago
3073,1093,Cartão,99.9,Estornado
3074,1174,PIX,150.0,Estornado
3075,894,PIX,150.0,Pendente
3076,4999,PIX,250.0,Pendente
3077,532,Boleto,250.0,Pago
3078,241,Cartão,250.0,Pago
3079,284,Cartão,99.9,Estornado
3080,2225,Cartão,250.0,Pendente
3081,3772,Boleto,250.0,Pago
3082,1288,PIX,250.0,Estornado
3083,2525,Boleto,99.9,Pago
3084,3747,Cartão,250.0,Pago
3085,470,Cartão,150.0,Pendente
3086,3094,PIX,99.9,Estornado
3087,3216,PIX,99.9,Estornado
3088,3443,PIX,99.9,Estornado
3089,236,PIX,250.0,Pago
3090,186,Cartão,150.0,Pendente
3091,2619,PIX,150.0,Estornado
3092,45,PIX,250.0,Estornado
3093,1364,Cartão,150.0,Estornado
3094,1719,Cartão,250.0,Pago
3095,2326,Boleto,150.0,Estornado
3096,966,PIX,250.0,Pendente
3097,141,Cartão,99.9,Pago
3098,3202,Cartão,99.9,Estornado
3099,3693,Cartão,250.0,Estornado
3100,1495,PIX,150.0,Estornado
3101,906,Cartão,250.0,Pendente
3102,994,Cartão,250.0,Pago
3103,4466,PIX,250.0,Estornado
3104,1201,PIX,250.0,Estornado
3105,1614,PIX,150.0,Pendente
3106,885,Boleto,250.0,Pago
3107,3584,Cartão,250.0,Estornado
3108,2770,PIX,250.0,Pendente
3109,1490,Boleto,150.0,Pendente
3110,2175,Cartão,99.9,Estornado
3111,4455,Cartão,150.0,Pago
3112,2222,PIX,99.9,Pendente
3113,2464,Boleto,99.9,Pago
3114,1018,Cartão,99.9,Pago
3115,2104,Boleto,150.0,Pago
3116,3283,Boleto,250.0,Pendente
3117,1639,Cartão,150.0,Pago
3118,1043,Boleto,99.9,Pendente
3119,3148,Boleto,250.0,Pendente
3120,4406,Cartão,150.0,Estornado
3121,1144,Cartão,99.9,Pendente
3122,4254,PIX,250.0,Pendente
3123,3240,Cartão,150.0,Estornado
3124,1868,Cartão,250.0,Pago
3125,802,PIX,150.0,Pendente
3126,552,Boleto,99.9,Pago
3127,2064,Cartão,150.0,Pago
3128,4280,Cartão,99.9,Estornado
3129,3072,Boleto,250.0,Pendente
3130,438,Cartão,250.0,Pago
3131,1059,PIX,250.0,Estornado
3132,4974,Boleto,99.9,Pago
3133,4724,Boleto,250.0,Pago
3134,3700,Boleto,250.0,Pago
3135,4421,Boleto,250.0,Estornado
3136,2145,PIX,99.9,Pago
3137,2073,Cartão,150.0,Pago
3138,3791,Cartão,99.9,Pendente
3139,640,Cartão,250.0,Estornado
3140,1450,PIX,99.9,Estornado
3141,1000,Boleto,250.0,Estornado
3142,2163,Cartão,150.0,Pendente
3143,3179,Boleto,250.0,Estornado
3144,893,Cartão,150.0,Pendente
3145,2194,Cartão,250.0,Estornado
3146,3439,Boleto,250.0,Estornado
3147,2207,PIX,250.0,Estornado
3148,114,PIX,150.0,Pendente
3149,1286,Cartão,250.0,Pendente
3150,2691,PIX,250.0,Estornado
3151,4541,Boleto,150.0,Pendente
3152,1501,Cartão,250.0,Pendente
3153,3448,Boleto,99.9,Estornado
3154,462,Cartão,99.9,Estornado
3155,2994,Cartão,99.9,Pendente
3156,4790,PIX,99.9,Estornado
3157,2473,Cartão,250.0,Estornado
3158,3753,Cartão,150.0,Estornado
3159,4793,Boleto,150.0,Pendente
3160,3861,PIX,150.0,Pendente
3161,3497,PIX,150.0,Pendente
3162,2500,Cartão,250.0,Pendente
3163,2421,Cartão,250.0,Estornado
3164,54,PIX,250.0,Estornado
3165,3051,PIX,150.0,Pago
3166,3684,Cartão,250.0,Pendente
3167,4041,Boleto,250.0,Pendente
3168,1357,PIX,99.9,Estornado
3169,4224,Cartão,150.0,Estornado
3170,271,Cartão,99.9,Pendente
3171,1540,PIX,250.0,Estornado
3172,2318,Cartão,150.0,Pago
3173,2223,PIX,250.0,Pendente
3174,3005,Cartão,99.9,Pendente
3175,4517,Boleto,99.9,Pendente
3176,3403,Boleto,99.9,Estornado
3177,2265,PIX,99.9,Pendente
3178,190,PIX,250.0,Pendente
3179,187,Boleto,250.0,Pago
3180,545,Boleto,99.9,Pendente
3181,2439,PIX,99.9,Pago
3182,1158,Cartão,99.9,Estornado
3183,106,Cartão,250.0,Pendente
3184,2629,PIX,250.0,Pago
3185,1995,Boleto,150.0,Pago
3186,1781,Cartão,250.0,Estornado
3187,4355,Cartão,150.0,Estornado
3188,742,PIX,150.0,Estornado
3189,1923,PIX,150.0,Estornado
3190,3924,PIX,250.0,Estornado
3191,3169,Cartão,99.9,Estornado
3192,1119,Cartão,250.0,Pendente
3193,174,PIX,150.0,Pendente
3194,2139,Cartão,99.9,Estornado
3195,1367,PIX,250.0,Pendente
3196,1054,PIX,150.0,Estornado
3197,3502,Boleto,150.0,Pendente
3198,1519,PIX,250.0,Estornado
3199,1921,Boleto,250.0,Estornado
3200,3503,Boleto,99.9,Estornado
3201,173,Boleto,99.9,Pago
3202,4606,Boleto,150.0,Pago
3203,3475,PIX,250.0,Pago
3204,2859,PIX,150.0,Estornado
3205,4943,Boleto,99.9,Pendente
3206,2548,Boleto,150.0,Pendente
3207,2076,PIX,150.0,Estornado
3208,4603,Cartão,250.0,Estornado
3209,1664,Cartão,99.9,Pendente
3210,1481,PIX,250.0,Pendente
3211,2605,PIX,99.9,Pago
3212,893,Boleto,99.9,Pago
3213,4670,PIX,99.9,Estornado
3214,1341,Cartão,150.0,Pendente
3215,4577,Cartão,150.0,Pendente
3216,2481,Boleto,99.9,Estornado
3217,3733,Cartão,150.0,Pago
3218,471,PIX,250.0,Pendente
3219,3023,Boleto,250.0,Pago
3220,1790,PIX,250.0,Pago
3221,640,Boleto,250.0,Estornado
3222,3749,Boleto,150.0,Estornado
3223,4013,PIX,250.0,Pago
3224,639,Cartão,150.0,Pago
3225,438,PIX,250.0,Estornado
3226,4332,Cartão,250.0,Pago
3227,2240,PIX,99.9,Pago
3228,576,Boleto,250.0,Pendente
3229,4307,Boleto,150.0,Estornado
3230,336,PIX,150.0,Pendente
3231,954,Boleto,99.9,Pendente
3232,4161,Boleto,99.9,Pendente
3233,4315,PIX,99.9,Pendente
3234,1196,Cartão,99.9,Pendente
3235,3837,Boleto,150.0,Estornado
3236,4485,PIX,150.0,Pendente
3237,4736,PIX,250.0,Estornado
3238,2519,Boleto,250.0,Pago
3239,1467,Cartão,250.0,Pago
3240,4226,Cartão,150.0,Pendente
3241,3747,PIX,99.9,Pendente
3242,2810,Cartão,99.9,Pago
3243,4292,Boleto,150.0,Pendente
3244,427,PIX,250.0,Pago
3245,512,Cartão,250.0,Estornado
3246,1283,Cartão,99.9,Pago
3247,3250,Cartão,150.0,Estornado
3248,4187,Boleto,150.0,Pendente
3249,3,Cartão,150.0,Estornado
3250,3019,Cartão,250.0,Pago
3251,3915,Cartão,150.0,Pendente
3252,2777,Boleto,99.9,Pendente
3253,2512,PIX,250.0,Pendente
3254,3700,Boleto,150.0,Estornado
3255,4393,Boleto,99.9,Pago
3256,206,Boleto,250.0,Pendente
3257,3494,PIX,150.0,Pago
3258,252,Cartão,99.9,Pendente
3259,11,Cartão,99.9,Pago
3260,3874,PIX,99.9,Pendente
3261,734,Boleto,150.0,Estornado
3262,3968,Boleto,99.9,Pago
3263,1980,PIX,250.0,Pendente
3264,1494,Cartão,250.0,Estornado
3265,2099,Boleto,150.0,Estornado
3266,2429,Boleto,150.0,Estornado
3267,1508,Boleto,150.0,Estornado
3268,3148,Boleto,250.0,Pago
3269,3965,Boleto,250.0,Pago
3270,4622,Cartão,99.9,Pago
3271,4780,Boleto,99.9,Pendente
3272,4257,Boleto,150.0,Pago
3273,2173,Cartão,150.0,Pago
3274,1072,Boleto,250.0,Estornado
3275,3861,Boleto,99.9,Estornado
3276,1734,Cartão,99.9,Estornado
3277,3111,PIX,99.9,Estornado
3278,962,Boleto,99.9,Pago
3279,2647,Boleto,99.9,Pendente
3280,1339,Boleto,99.9,Pago
3281,3055,Boleto,99.9,Pendente
3282,113,Boleto,150.0,Estornado
3283,1569,PIX,150.0,Estornado
3284,4141,Boleto,99.9,Pago
3285,398,Boleto,250.0,Pago
3286,2617,PIX,250.0,Estornado
3287,4146,Boleto,99.9,Estornado
3288,1000,PIX,99.9,Estornado
3289,3148,PIX,250.0,Pago
3290,353,PIX,150.0,Estornado
3291,586,Cartão,150.0,Estornado
3292,4711,PIX,99.9,Estornado
3293,4180,PIX,250.0,Estornado
3294,4777,Cartão,150.0,Estornado
3295,53,Boleto,99.9,Pago
3296,3782,Cartão,150.0,Estornado
3297,3270,PIX,250.0,Estornado
3298,3522,Cartão,150.0,Pendente
3299,3842,Cartão,250.0,Estornado
3300,4593,Boleto,150.0,Estornado
3301,2162,Boleto,250.0,Pendente
3302,1227,PIX,99.9,Pendente
3303,2493,Cartão,250.0,Pendente
3304,3962,Cartão,99.9,Pendente
3305,3227,PIX,99.9,Pago
3306,4801,PIX,150.0,Pendente
3307,964,Cartão,150.0,Pendente
3308,749,Cartão,250.0,Estornado
3309,402,PIX,150.0,Pendente
3310,1589,PIX,250.0,Pendente
3311,1456,Boleto,99.9,Pendente
3312,1968,Cartão,250.0,Estornado
3313,2228,Cartão,99.9,Pendente
3314,3451,Boleto,99.9,Pendente
3315,2820,PIX,150.0,Pendente
3316,3810,Boleto,250.0,Estornado
3317,4625,PIX,150.0,Pago
3318,734,Boleto,99.9,Pendente
3319,2971,PIX,99.9,Estornado
3320,4390,Cartão,99.9,Pago
3321,1715,PIX,250.0,Pago
3322,2454,Cartão,99.9,Estornado
3323,2187,Boleto,99.9,Estornado
3324,4539,Boleto,99.9,Estornado
3325,820,Cartão,99.9,Pendente
3326,2412,Boleto,99.9,Estornado
3327,1302,PIX,250.0,Estornado
3328,1509,PIX,150.0,Pago
3329,3984,Cartão,250.0,Pago
3330,1305,PIX,99.9,Estornado
3331,922,PIX,250.0,Estornado
3332,3135,Cartão,99.9,Estornado
3333,4835,Cartão,99.9,Pago
3334,3508,Cartão,150.0,Pendente
3335,3919,Cartão,250.0,Pendente
3336,3849,PIX,150.0,Pago
3337,2445,Cartão,99.9,Pendente
3338,1227,Cartão,250.0,Pendente
3339,4368,PIX,99.9,Pendente
3340,2790,PIX,250.0,Pago
3341,503,PIX,150.0,Pago
3342,2287,Boleto,150.0,Estornado
3343,268,Cartão,99.9,Pendente
3344,4254,Cartão,150.0,Pago
3345,3934,PIX,250.0,Estornado
3346,4172,PIX,250.0,Pendente
3347,2635,Cartão,99.9,Pago
3348,1001,Cartão,250.0,Pendente
3349,3902,Cartão,150.0,Pago
3350,3157,Cartão,99.9,Estornado
3351,56,Boleto,250.0,Estornado
3352,3273,PIX,99.9,Estornado
3353,112,Cartão,150.0,Pago
3354,896,Cartão,250.0,Pago
3355,734,Cartão,250.0,Estornado
3356,4391,PIX,150.0,Pendente
3357,4501,PIX,99.9,Estornado
3358,1613,PIX,250.0,Estornado
3359,2288,Cartão,99.9,Estornado
3360,2915,PIX,250.0,Estornado
3361,1271,Cartão,99.9,Pendente
3362,193,Cartão,150.0,Estornado
3363,2832,Boleto,150.0,Pago
3364,1160,Boleto,250.0,Pago
3365,3134,Boleto,150.0,Pago
3366,3735,Cartão,250.0,Pendente
3367,4280,Boleto,99.9,Pendente
3368,2916,PIX,99.9,Pendente
3369,2553,PIX,99.9,Pago
3370,634,PIX,150.0,Pendente
3371,1745,PIX,150.0,Estornado
3372,3785,Boleto,150.0,Pendente
3373,396,Cartão,250.0,Pago
3374,2699,Cartão,99.9,Estornado
3375,905,PIX,150.0,Estornado
3376,2025,Cartão,99.9,Pendente
3377,4519,Cartão,250.0,Pago
3378,4272,Cartão,150.0,Pago
3379,1312,Boleto,250.0,Pago
3380,3629,Boleto,99.9,Pago
3381,4547,Cartão,99.9,Estornado
3382,843,Cartão,150.0,Estornado
3383,3809,Cartão,250.0,Estornado
3384,3721,PIX,150.0,Pendente
3385,695,Cartão,150.0,Pago
3386,516,PIX,99.9,Pago
3387,2744,Cartão,250.0,Pendente
3388,2480,Cartão,150.0,Pendente
3389,2435,Boleto,99.9,Estornado
3390,245,PIX,150.0,Estornado
3391,1147,PIX,150.0,Pendente
3392,1769,Boleto,99.9,Pago
3393,754,Boleto,250.0,Pendente
3394,3742,PIX,99.9,Pendente
3395,4898,PIX,250.0,Pago
3396,4208,PIX,99.9,Pago
3397,4022,PIX,99.9,Estornado
3398,48,PIX,250.0,Pago
3399,3464,Boleto,250.0,Estornado
3400,2657,Cartão,99.9,Pago
3401,2690,Boleto,99.9,Pendente
3402,194,PIX,150.0,Estornado
3403,4846,Boleto,150.0,Pendente
3404,4382,PIX,250.0,Estornado
3405,3514,Cartão,99.9,Estornado
3406,2938,PIX,150.0,Pendente
3407,4867,Boleto,99.9,Pendente
3408,1943,Boleto,150.0,Pago
3409,2791,Boleto,250.0,Pendente
3410,1143,Boleto,99.9,Pendente
3411,1326,PIX,250.0,Pendente
3412,1037,PIX,150.0,Estornado
3413,1071,Cartão,150.0,Estornado
3414,3940,Cartão,150.0,Pago
3415,1466,PIX,99.9,Estornado
3416,2956,Boleto,99.9,Pago
3417,688,Cartão,99.9,Pendente
3418,2927,PIX,99.9,Pago
3419,4877,Boleto,150.0,Pago
3420,3366,Boleto,150.0,Estornado
3421,3443,Cartão,250.0,Pendente
3422,60,Cartão,99.9,Estornado
3423,1003,Boleto,150.0,Pendente
3424,64,PIX,150.0,Estornado
3425,878,PIX,250.0,Pendente
3426,2338,PIX,250.0,Pago
3427,2125,Boleto,150.0,Pendente
3428,3188,Cartão,99.9,Pendente
3429,2816,Cartão,250.0,Pago
3430,4353,PIX,150.0,Estornado
3431,2689,PIX,99.9,Pendente
3432,4578,Boleto,250.0,Pago
3433,4073,PIX,99.9,Estornado
3434,3351,PIX,250.0,Pago
3435,4210,Boleto,250.0,Pago
3436,4155,Boleto,250.0,Estornado
3437,4352,PIX,150.0,Pago
3438,330,Boleto,150.0,Pago
3439,4717,PIX,250.0,Pendente
3440,1456,Cartão,99.9,Pago
3441,4629,Cartão,150.0,Pago
3442,3285,Cartão,250.0,Estornado
3443,4398,Boleto,250.0,Pago
3444,2254,PIX,99.9,Pago
3445,704,Boleto,250.0,Pendente
3446,1473,Boleto,150.0,Estornado
3447,3042,Boleto,99.9,Pago
3448,3890,Boleto,99.9,Pendente
3449,3809,Boleto,150.0,Pago
3450,567,Cartão,250.0,Estornado
3451,2587,Boleto,99.9,Pendente
3452,2005,PIX,150.0,Pago
3453,3078,Boleto,99.9,Pendente
3454,2820,Cartão,250.0,Pendente
3455,3776,Boleto,250.0,Pendente
3456,4392,Boleto,99.9,Pago
3457,3132,Boleto,99.9,Pendente
3458,3961,Boleto,250.0,Pendente
3459,4537,Boleto,99.9,Estornado
3460,1443,Cartão,99.9,Pendente
3461,400,Boleto,250.0,Pendente
3462,2797,Cartão,150.0,Estornado
3463,1223,Boleto,99.9,Pendente
3464,3593,PIX,250.0,Estornado
3465,83,Cartão,150.0,Pendente
3466,4671,Boleto,250.0,Pago
3467,3965,PIX,250.0,Pendente
3468,81,Cartão,250.0,Pendente
3469,843,PIX,250.0,Pago
3470,135,Cartão,250.0,Pago
3471,1591,Boleto,99.9,Pago
3472,473,PIX,150.0,Pendente
3473,2572,Cartão,250.0,Pendente
3474,4416,Cartão,150.0,Pago
3475,3271,PIX,99.9,Pago
3476,569,Cartão,150.0,Estornado
3477,2226,Boleto,99.9,Estornado
3478,2207,Cartão,99.9,Estornado
3479,4117,Cartão,250.0,Pago
3480,2436,Boleto,150.0,Estornado
3481,3495,Cartão,250.0,Pendente
3482,4066,Boleto,250.0,Pago
3483,636,Boleto,250.0,Pendente
3484,3162,Boleto,99.9,Estornado
3485,1865,PIX,250.0,Pago
3486,3701,Boleto,150.0,Pendente
3487,3385,Boleto,99.9,Pago
3488,4907,Cartão,99.9,Pago
3489,63,Cartão,150.0,Pendente
3490,3284,PIX,99.9,Pendente
3491,3007,Cartão,150.0,Pago
3492,3991,Boleto,150.0,Estornado
3493,2118,Boleto,150.0,Pago
3494,621,Cartão,99.9,Pago
3495,3473,PIX,99.9,Pendente
3496,4144,Cartão,250.0,Pendente
3497,4231,Boleto,99.9,Pago
3498,1897,PIX,150.0,Pago
3499,2412,Cartão,150.0,Pendente
3500,486,Cartão,150.0,Pendente
3501,1688,PIX,150.0,Pago
3502,4472,Boleto,250.0,Pendente
3503,4532,PIX,150.0,Estornado
3504,2069,PIX,250.0,Pendente
3505,3215,PIX,99.9,Pago
3506,916,PIX,250.0,Estornado
3507,1038,Cartão,99.9,Pendente
3508,1259,Cartão,250.0,Estornado
3509,2335,Boleto,250.0,Estornado
3510,3067,PIX,150.0,Pago
3511,4722,Boleto,99.9,Pago
3512,2539,PIX,250.0,Pendente
3513,838,Cartão,99.9,Estornado
3514,4291,Cartão,150.0,Estornado
3515,3490,PIX,250.0,Pendente
3516,459,PIX,250.0,Pendente
3517,2842,PIX,150.0,Pago
3518,2186,Cartão,150.0,Pendente
3519,4474,PIX,250.0,Estornado
3520,2922,PIX,99.9,Pendente
3521,2706,PIX,250.0,Pago
3522,1560,Cartão,99.9,Pendente
3523,3076,PIX,150.0,Estornado
3524,114,Cartão,250.0,Estornado
3525,4073,PIX,250.0,Pago
3526,3591,PIX,250.0,Pendente
3527,2868,PIX,150.0,Pago
3528,649,Boleto,150.0,Pago
3529,3528,Cartão,250.0,Pago
3530,4532,Boleto,150.0,Estornado
3531,3736,Cartão,250.0,Estornado
3532,3103,Boleto,250.0,Estornado
3533,433,Boleto,99.9,Pendente
3534,2682,PIX,250.0,Pago
3535,953,PIX,150.0,Pendente
3536,2640,Cartão,99.9,Estornado
3537,3801,PIX,99.9,Pendente
3538,3275,Cartão,99.9,Pago
3539,380,Cartão,250.0,Pago
3540,1789,Cartão,250.0,Pendente
3541,1742,Cartão,150.0,Pago
3542,2771,Cartão,250.0,Pago
3543,1052,Cartão,150.0,Pendente
3544,3530,Boleto,99.9,Pendente
3545,2679,Boleto,99.9,Pago
3546,4639,PIX,150.0,Estornado
3547,1853,Boleto,99.9,Pendente
3548,24,Boleto,150.0,Pendente
3549,876,PIX,250.0,Pago
3550,4218,PIX,99.9,Pago
3551,4809,Boleto,150.0,Pendente
3552,4079,Boleto,150.0,Estornado
3553,1621,Boleto,250.0,Pago
3554,3241,Cartão,150.0,Pago
3555,2345,PIX,150.0,Pago
3556,4086,Boleto,150.0,Estornado
3557,3678,Cartão,150.0,Estornado
3558,2143,Boleto,250.0,Pendente
3559,3313,Cartão,150.0,Estornado
3560,944,Boleto,150.0,Estornado
3561,2669,PIX,150.0,Estornado
3562,437,Boleto,99.9,Pendente
3563,3805,PIX,99.9,Estornado
3564,800,Cartão,150.0,Pago
3565,3403,PIX,150.0,Pendente
3566,240,Boleto,99.9,Estornado
3567,67,PIX,250.0,Pago
3568,498,Cartão,99.9,Pago
3569,1145,Cartão,99.9,Pendente
3570,137,PIX,250.0,Pago
3571,4601,Cartão,99.9,Pendente
3572,3526,Cartão,99.9,Pendente
3573,2322,PIX,250.0,Pendente
3574,2979,Cartão,250.0,Pago
3575,4463,Cartão,150.0,Pendente
3576,3666,Cartão,150.0,Pago
3577,447,PIX,250.0,Estornado
3578,2212,Cartão,99.9,Pendente
3579,3739,PIX,150.0,Pago
3580,807,Cartão,150.0,Pago
3581,1223,Cartão,250.0,Pago
3582,1852,PIX,250.0,Pendente
3583,247,Cartão,250.0,Pago
3584,3797,PIX,150.0,Pendente
3585,897,Cartão,99.9,Pendente
3586,4304,Boleto,150.0,Pago
3587,4817,PIX,250.0,Estornado
3588,512,PIX,99.9,Pago
3589,2108,Boleto,99.9,Estornado
3590,2829,Cartão,250.0,Estornado
3591,4916,Cartão,99.9,Estornado
3592,3295,Boleto,150.0,Pendente
3593,2515,Cartão,99.9,Pago
3594,4906,Cartão,250.0,Estornado
3595,468,Cartão,250.0,Pendente
3596,1715,PIX,150.0,Pendente
3597,3814,PIX,250.0,Estornado
3598,2760,Cartão,250.0,Estornado
3599,1522,Cartão,99.9,Pendente
3600,4777,Boleto,250.0,Pago
3601,54,Boleto,99.9,Pago
3602,4152,PIX,250.0,Pago
3603,4421,Cartão,150.0,Pendente
3604,1213,Boleto,99.9,Estornado
3605,3138,Boleto,99.9,Pago
3606,444,PIX,99.9,Pago
3607,1599,Cartão,250.0,Pendente
3608,3878,PIX,99.9,Estornado
3609,50,Cartão,99.9,Estornado
3610,3832,Cartão,250.0,Pendente
3611,128,PIX,250.0,Estornado
3612,4955,PIX,250.0,Pendente
3613,707,Cartão,150.0,Pendente
3614,2802,PIX,99.9,Pago
3615,4294,Boleto,150.0,Pago
3616,791,PIX,150.0,Estornado
3617,2532,Boleto,150.0,Pendente
3618,3161,Cartão,99.9,Pendente
3619,2545,Cartão,99.9,Pago
3620,2412,PIX,250.0,Pendente
3621,2722,Cartão,99.9,Pago
3622,1032,PIX,150.0,Pago
3623,4180,Cartão,150.0,Estornado
3624,3081,PIX,250.0,Pendente
3625,296,Cartão,250.0,Pago
3626,4043,PIX,250.0,Estornado
3627,3970,Cartão,150.0,Estornado
3628,1260,PIX,99.9,Pendente
3629,1170,Boleto,250.0,Pendente
3630,4639,Boleto,250.0,Pago
3631,2293,Cartão,99.9,Pago
3632,3175,Boleto,250.0,Estornado
3633,2556,Boleto,99.9,Estornado
3634,3379,Cartão,250.0,Pago
3635,4610,Boleto,99.9,Estornado
3636,1258,PIX,250.0,Pago
3637,1978,Cartão,99.9,Pago
3638,342,PIX,99.9,Estornado
3639,1772,PIX,150.0,Estornado
3640,2372,Boleto,250.0,Estornado
3641,2613,Boleto,150.0,Pago
3642,3097,Boleto,150.0,Estornado
3643,2228,PIX,150.0,Pago
3644,3512,Boleto,99.9,Pendente
3645,1860,Boleto,99.9,Estornado
3646,118,Boleto,250.0,Pago
3647,575,Boleto,150.0,Estornado
3648,2177,Boleto,250.0,Estornado
3649,272,Cartão,99.9,Pago
3650,490,Cartão,99.9,Estornado
3651,4549,Boleto,150.0,Pago
3652,4854,Cartão,150.0,Pago
3653,1219,Cartão,150.0,Pago
3654,1103,Cartão,99.9,Pago
3655,2838,Boleto,250.0,Pendente
3656,1929,PIX,250.0,Pago
3657,1303,Boleto,150.0,Pendente
3658,3654,Cartão,99.9,Pago
3659,865,PIX,150.0,Estornado
3660,3903,Boleto,150.0,Pago
3661,3186,Boleto,250.0,Estornado
3662,1404,Cartão,250.0,Pago
3663,3720,Cartão,99.9,Pendente
3664,2658,PIX,99.9,Pendente
3665,2064,PIX,150.0,Pago
3666,4495,Boleto,150.0,Estornado
3667,3199,PIX,250.0,Pendente
3668,4953,Boleto,250.0,Pago
3669,2565,PIX,150.0,Pago
3670,4924,PIX,150.0,Pago
3671,2643,Boleto,250.0,Estornado
3672,2726,PIX,250.0,Pendente
3673,4218,Boleto,150.0,Estornado
3674,2760,PIX,250.0,Pendente
3675,4339,Boleto,150.0,Estornado
3676,558,Cartão,99.9,Pendente
3677,1040,Boleto,99.9,Pendente
3678,4863,PIX,250.0,Pago
3679,4190,Boleto,99.9,Pendente
3680,2842,Boleto,250.0,Pendente
3681,3032,PIX,99.9,Estornado
3682,1784,Boleto,150.0,Estornado
3683,4988,PIX,250.0,Pendente
3684,4788,Boleto,150.0,Pendente
3685,2308,Boleto,250.0,Pago
3686,2279,PIX,250.0,Pago
3687,1939,Cartão,250.0,Estornado
3688,1630,Cartão,99.9,Estornado
3689,4105,PIX,150.0,Pago
3690,2258,Cartão,99.9,Pendente
3691,16,Cartão,250.0,Estornado
3692,1926,Boleto,99.9,Pago
3693,3509,Boleto,150.0,Pendente
3694,70,PIX,99.9,Estornado
3695,3205,Boleto,150.0,Pago
3696,2146,Cartão,250.0,Pendente
