entrega_id,pedido_id,transportadora,data_envio,data_entrega,frete
555,2504,Correios,2025-05-07,2025-05-11,35
556,4566,Correios,2025-05-10,2025-05-17,-5
557,450,Correios,2025-04-11,2025-04-15,35
558,4439,Correios,2025-04-30,2025-05-09,20
559,4577,LogX,2025-06-30,2025-07-03,35
560,4270,LogX,2025-06-07,2025-06-07,20
561,2752,LogX,2025-01-07,2025-01-08,20
562,673,Correios,2025-02-04,2025-02-09,20
563,2362,Correios,2025-05-30,2025-05-31,20
564,1828,Correios,2025-06-22,2025-06-21,35
565,4005,Correios,2025-04-28,2025-05-05,35
566,1315,LogX,2025-05-07,2025-05-13,20
567,1296,LogX,2025-04-04,2025-04-03,20
568,1793,LogX,2025-01-17,2025-01-26,20
569,1093,LogX,2025-04-08,2025-04-12,35
570,3970,Correios,2025-05-28,2025-06-06,-5
571,2862,LogX,2025-06-06,2025-06-05,35
572,2882,LogX,2025-01-19,2025-01-23,35
573,2835,Correios,2025-01-30,2025-01-28,-5
574,2758,Correios,2025-02-01,2025-02-08,-5
575,790,LogX,2025-06-06,2025-06-04,35
576,3257,LogX,2025-04-11,2025-04-19,35
577,3184,LogX,2025-04-13,2025-04-11,20
578,656,Correios,2025-03-04,2025-03-10,-5
579,1372,Correios,2025-05-12,2025-05-13,-5
580,1124,LogX,2025-02-07,2025-02-10,35
581,4453,LogX,2025-04-12,2025-04-20,20
582,4731,LogX,2025-06-02,2025-06-05,35
583,848,LogX,2025-05-23,2025-06-01,35
584,3601,LogX,2025-03-30,2025-03-29,20
585,3782,LogX,2025-05-05,2025-05-07,35
586,4138,Correios,2025-05-13,2025-05-20,-5
587,4438,LogX,2025-03-01,2025-02-27,20
588,2828,Correios,2025-04-05,2025-04-06,35
589,1844,LogX,2025-04-12,2025-04-13,-5
590,3269,LogX,2025-05-06,2025-05-07,-5
591,2262,Correios,2025-01-14,2025-01-16,35
592,2133,LogX,2025-04-06,2025-04-15,-5
593,2522,LogX,2025-06-24,2025-07-01,35
594,1832,LogX,2025-04-06,2025-04-15,35
595,205,Correios,2025-05-13,2025-05-11,35
596,4873,Correios,2025-03-25,2025-03-23,35
597,1187,LogX,2025-03-05,2025-03-14,20
598,3733,Correios,2025-04-17,2025-04-17,35
599,3525,Correios,2025-06-20,2025-06-18,35
600,1291,LogX,2025-03-30,2025-04-01,-5
601,1077,Correios,2025-03-19,2025-03-21,20
602,2492,LogX,2025-04-06,2025-04-04,35
603,774,Correios,2025-02-10,2025-02-08,20
604,2161,Correios,2025-04-12,2025-04-17,20
605,1167,LogX,2025-02-28,2025-02-28,20
606,3817,LogX,2025-01-22,2025-01-24,-5
607,2691,LogX,2025-04-27,2025-04-26,35
608,3766,LogX,2025-06-02,2025-06-01,35
609,1328,LogX,2025-06-17,2025-06-17,-5
610,3229,Correios,2025-05-09,2025-05-17,35
611,1305,LogX,2025-01-28,2025-02-01,20
612,656,Correios,2025-03-25,2025-03-25,20
613,2394,LogX,2025-06-18,2025-06-25,20
614,406,Correios,2025-05-07,2025-05-12,-5
615,3646,LogX,2025-03-02,2025-02-28,20
616,4225,LogX,2025-05-28,2025-05-27,20
617,1684,LogX,2025-04-22,2025-05-02,35
618,1570,Correios,2025-05-16,2025-05-24,20
619,4249,LogX,2025-05-14,2025-05-17,20
620,4103,Correios,2025-05-08,2025-05-10,-5
621,4299,LogX,2025-02-14,2025-02-23,35
622,2732,LogX,2025-06-22,2025-06-26,35
623,1241,Correios,2025-06-12,2025-06-12,20
624,3041,LogX,2025-05-14,2025-05-19,35
625,3690,LogX,2025-03-31,2025-04-05,-5
626,1946,LogX,2025-05-20,2025-05-28,20
627,3582,Correios,2025-01-06,2025-01-08,-5
628,4253,Correios,2025-01-12,2025-01-10,20
629,3958,LogX,2025-02-28,2025-03-03,20
630,1809,LogX,2025-04-23,2025-04-21,20
631,4930,LogX,2025-05-23,2025-05-21,20
632,4650,Correios,2025-01-07,2025-01-14,35
633,4523,Correios,2025-02-08,2025-02-10,-5
634,3354,LogX,2025-02-02,2025-02-09,35
635,4137,LogX,2025-04-26,2025-04-28,35
636,1358,Correios,2025-01-02,2025-01-05,-5
637,4442,Correios,2025-05-10,2025-05-17,-5
638,605,Correios,2025-01-27,2025-02-02,35
639,4334,Correios,2025-02-18,2025-02-21,20
640,4879,LogX,2025-02-24,2025-02-23,20
641,1557,Correios,2025-01-06,2025-01-11,20
642,168,Correios,2025-01-25,2025-01-28,35
643,514,Correios,2025-03-03,2025-03-06,-5
644,3690,Correios,2025-06-07,2025-06-07,20
645,368,LogX,2025-04-26,2025-04-27,20
646,1572,LogX,2025-05-06,2025-05-15,-5
647,673,LogX,2025-01-19,2025-01-28,35
648,975,LogX,2025-06-16,2025-06-22,20
649,2080,Correios,2025-06-01,2025-06-03,35
650,4749,Correios,2025-01-09,2025-01-12,-5
651,4665,LogX,2025-03-24,2025-03-24,20
652,366,Correios,2025-03-11,2025-03-11,35
653,911,Correios,2025-06-28,2025-06-28,-5
654,3406,LogX,2025-04-02,2025-04-06,20
655,3075,LogX,2025-01-20,2025-01-27,20
656,1485,LogX,2025-02-05,2025-02-14,-5
657,836,LogX,2025-03-03,2025-03-03,-5
658,3838,LogX,2025-05-11,2025-05-09,35
659,1353,Correios,2025-03-18,2025-03-18,20
660,688,Correios,2025-01-20,2025-01-27,35
661,1156,LogX,2025-03-30,2025-04-06,-5
662,3072,Correios,2025-01-24,2025-02-03,-5
663,1089,LogX,2025-03-27,2025-04-01,35
664,1433,LogX,2025-06-17,2025-06-26,20
665,1111,LogX,2025-04-09,2025-04-11,35
666,3604,Correios,2025-05-18,2025-05-16,20
667,2402,Correios,2025-05-26,2025-06-04,-5
668,2419,Correios,2025-06-27,2025-06-27,20
669,3566,LogX,2025-04-02,2025-04-05,35
670,2383,Correios,2025-04-04,2025-04-13,35
671,342,LogX,2025-03-28,2025-03-30,35
672,982,LogX,2025-06-18,2025-06-28,35
673,1638,Correios,2025-05-08,2025-05-11,-5
674,1952,Correios,2025-03-08,2025-03-14,-5
675,2923,LogX,2025-01-03,2025-01-01,20
676,2452,LogX,2025-06-21,2025-06-26,20
677,2641,LogX,2025-02-11,2025-02-19,20
678,4317,Correios,2025-03-09,2025-03-15,20
679,2023,Correios,2025-06-19,2025-06-27,20
680,2617,LogX,2025-04-16,2025-04-24,20
681,4934,Correios,2025-05-30,2025-05-28,-5
682,2351,LogX,2025-05-20,2025-05-29,35
683,2683,Correios,2025-03-27,2025-03-28,35
684,3879,Correios,2025-01-20,2025-01-30,20
685,1353,Correios,2025-03-10,2025-03-11,35
686,2569,Correios,2025-02-18,2025-02-17,-5
687,4256,Correios,2025-06-13,2025-06-19,35
688,1994,LogX,2025-04-20,2025-04-18,20
689,1672,Correios,2025-04-16,2025-04-15,35
690,4059,LogX,2025-04-05,2025-04-05,-5
691,3542,LogX,2025-01-23,2025-01-26,20
692,4676,Correios,2025-05-23,2025-05-30,35
693,2238,LogX,2025-04-18,2025-04-28,35
694,1786,LogX,2025-05-26,2025-06-04,-5
695,3624,Correios,2025-02-05,2025-02-14,20
696,3159,LogX,2025-05-02,2025-05-12,20
697,3161,Correios,2025-03-24,2025-04-03,20
698,3727,Correios,2025-06-05,2025-06-04,20
699,4452,LogX,2025-05-17,2025-05-24,20
700,1490,Correios,2025-05-13,2025-05-19,-5
701,4927,LogX,2025-02-16,2025-02-25,35
702,1729,Correios,2025-04-12,2025-04-15,20
703,422,Correios,2025-05-01,2025-05-07,35
704,4909,LogX,2025-04-03,2025-04-06,35
705,2091,Correios,2025-04-24,2025-04-27,-5
706,855,LogX,2025-06-03,2025-06-04,20
707,4923,LogX,2025-06-12,2025-06-10,20
708,1977,Correios,2025-02-25,2025-03-03,35
709,421,Correios,2025-05-08,2025-05-13,20
710,3049,LogX,2025-01-08,2025-01-07,-5
711,3387,LogX,2025-04-27,2025-05-01,-5
712,3664,LogX,2025-03-05,2025-03-12,-5
713,329,LogX,2025-01-14,2025-01-20,-5
714,2429,Correios,2025-06-02,2025-06-02,-5
715,358,Correios,2025-05-10,2025-05-19,-5
716,2595,LogX,2025-05-13,2025-05-11,20
717,431,LogX,2025-03-28,2025-04-07,-5
718,449,Correios,2025-05-02,2025-05-08,-5
719,2023,Correios,2025-06-21,2025-06-20,35
720,656,LogX,2025-04-11,2025-04-12,20
721,605,LogX,2025-02-19,2025-02-20,20
722,4665,Correios,2025-01-23,2025-01-28,20
723,4663,LogX,2025-05-17,2025-05-16,35
724,1228,Correios,2025-01-18,2025-01-22,35
725,4969,Correios,2025-06-04,2025-06-13,20
726,4471,LogX,2025-04-13,2025-04-20,35
727,4857,Correios,2025-06-01,2025-05-30,35
728,3133,LogX,2025-02-16,2025-02-21,-5
729,1765,Correios,2025-06-06,2025-06-11,35
730,3282,Correios,2025-06-01,2025-06-07,-5
731,2991,Correios,2025-02-19,2025-02-24,-5
732,1857,LogX,2025-02-05,2025-02-03,35
733,96,Correios,2025-03-30,2025-03-31,35
734,3731,Correios,2025-04-13,2025-04-20,35
735,4594,LogX,2025-04-27,2025-05-01,20
736,3663,LogX,2025-04-23,2025-04-30,20
737,924,Correios,2025-01-06,2025-01-08,-5
738,3371,LogX,2025-06-30,2025-07-06,20
739,3372,Correios,2025-02-18,2025-02-24,35
740,3120,Correios,2025-05-13,2025-05-19,-5
741,1432,Correios,2025-01-12,2025-01-11,35
742,648,Correios,2025-01-07,2025-01-06,20
743,3911,Correios,2025-04-12,2025-04-14,35
744,4858,Correios,2025-06-03,2025-06-02,-5
745,2767,LogX,2025-05-29,2025-05-31,-5
746,700,LogX,2025-06-17,2025-06-25,-5
747,3578,Correios,2025-01-05,2025-01-14,-5
748,32,Correios,2025-01-17,2025-01-17,20
749,1961,Correios,2025-03-18,2025-03-28,20
750,3693,Correios,2025-02-05,2025-02-05,20
751,4497,LogX,2025-06-14,2025-06-15,35
752,3538,Correios,2025-02-12,2025-02-15,-5
753,875,LogX,2025-04-20,2025-04-28,35
754,1368,LogX,2025-05-14,2025-05-15,-5
755,4452,Correios,2025-01-19,2025-01-21,-5
756,4543,LogX,2025-01-31,2025-02-04,20
757,633,LogX,2025-01-04,2025-01-13,35
758,262,Correios,2025-05-15,2025-05-15,35
759,4696,Correios,2025-03-11,2025-03-19,20
760,3158,LogX,2025-04-19,2025-04-21,20
761,4909,Correios,2025-04-13,2025-04-20,20
762,1972,Correios,2025-02-24,2025-02-26,20
763,1560,Correios,2025-04-14,2025-04-19,-5
764,641,Correios,2025-01-24,2025-01-30,-5
765,1080,LogX,2025-02-26,2025-03-08,20
766,4056,Correios,2025-03-19,2025-03-19,20
767,635,Correios,2025-01-09,2025-01-18,35
768,104,Correios,2025-06-06,2025-06-16,20
769,3932,LogX,2025-01-04,2025-01-09,35
770,4711,Correios,2025-02-06,2025-02-15,-5
771,3715,LogX,2025-05-26,2025-05-29,-5
772,3924,Correios,2025-06-14,2025-06-12,35
773,2269,LogX,2025-05-18,2025-05-24,35
774,4502,LogX,2025-01-05,2025-01-08,35
775,2722,Correios,2025-03-18,2025-03-16,20
776,2484,Correios,2025-06-22,2025-06-20,-5
777,4419,Correios,2025-02-15,2025-02-23,35
778,2045,LogX,2025-05-13,2025-05-19,-5
779,147,LogX,2025-05-04,2025-05-08,35
780,757,Correios,2025-04-01,2025-04-04,35
781,348,Correios,2025-06-29,2025-07-09,35
782,3638,LogX,2025-05-22,2025-05-20,20
783,2267,Correios,2025-01-05,2025-01-14,20
784,3238,Correios,2025-06-04,2025-06-10,20
785,727,Correios,2025-03-01,2025-03-06,-5
786,3770,Correios,2025-05-14,2025-05-18,-5
787,5,Correios,2025-01-16,2025-01-25,35
788,2631,LogX,2025-06-27,2025-07-03,-5
789,103,LogX,2025-03-20,2025-03-21,35
790,4427,Correios,2025-05-24,2025-05-26,20
791,2064,LogX,2025-05-20,2025-05-24,35
792,4510,Correios,2025-06-28,2025-07-05,-5
793,2342,Correios,2025-04-28,2025-05-04,35
794,2582,LogX,2025-03-30,2025-04-08,-5
795,1790,LogX,2025-04-26,2025-04-25,-5
796,910,Correios,2025-05-16,2025-05-16,20
797,1788,Correios,2025-03-06,2025-03-15,35
798,1273,Correios,2025-06-20,2025-06-24,20
799,2373,LogX,2025-02-23,2025-02-27,-5
800,1950,LogX,2025-06-14,2025-06-13,20
801,1759,Correios,2025-02-19,2025-02-26,35
802,1475,LogX,2025-03-16,2025-03-19,35
803,3101,Correios,2025-04-04,2025-04-03,20
804,710,LogX,2025-06-24,2025-06-28,-5
805,191,Correios,2025-01-21,2025-01-20,20
806,4643,LogX,2025-03-03,2025-03-08,-5
807,20,Correios,2025-05-30,2025-05-28,-5
808,2426,LogX,2025-04-06,2025-04-09,35
809,1482,Correios,2025-02-13,2025-02-12,-5
810,4001,Correios,2025-03-02,2025-03-01,-5
811,938,LogX,2025-02-09,2025-02-08,35
812,2163,LogX,2025-05-31,2025-06-08,20
813,1031,LogX,2025-01-09,2025-01-09,35
814,1551,LogX,2025-01-11,2025-01-17,35
815,375,LogX,2025-04-28,2025-05-06,20
816,3612,LogX,2025-01-06,2025-01-10,20
817,1391,LogX,2025-04-12,2025-04-10,20
818,1590,LogX,2025-03-04,2025-03-03,-5
819,2030,LogX,2025-04-25,2025-05-04,35
820,3497,LogX,2025-02-25,2025-02-26,-5
821,4007,LogX,2025-06-14,2025-06-24,35
822,485,LogX,2025-04-01,2025-04-11,-5
823,3298,LogX,2025-05-23,2025-05-25,-5
824,473,LogX,2025-05-02,2025-05-10,35
825,4271,LogX,2025-01-23,2025-01-22,35
826,1184,Correios,2025-06-18,2025-06-17,-5
827,1688,Correios,2025-04-09,2025-04-14,20
828,4200,LogX,2025-01-10,2025-01-08,-5
829,930,LogX,2025-02-15,2025-02-23,-5
830,277,LogX,2025-06-21,2025-06-28,35
831,3857,LogX,2025-04-27,2025-05-05,20
832,3774,Correios,2025-06-26,2025-06-26,20
833,4808,LogX,2025-05-21,2025-05-20,-5
834,3645,Correios,2025-02-11,2025-02-19,20
835,3382,Correios,2025-05-01,2025-05-03,35
836,2097,Correios,2025-02-17,2025-02-18,35
837,3579,LogX,2025-05-13,2025-05-22,20
838,1918,Correios,2025-01-01,2025-01-09,-5
839,543,Correios,2025-04-20,2025-04-22,20
840,3970,LogX,2025-05-20,2025-05-18,20
841,2201,LogX,2025-01-12,2025-01-20,-5
842,289,Correios,2025-04-04,2025-04-08,35
843,4550,Correios,2025-05-15,2025-05-24,-5
844,777,Correios,2025-04-09,2025-04-08,-5
845,4230,LogX,2025-05-30,2025-06-04,-5
846,815,Correios,2025-03-08,2025-03-11,20
847,3391,Correios,2025-05-21,2025-05-29,-5
848,4106,Correios,2025-06-06,2025-06-07,-5
849,1347,LogX,2025-05-06,2025-05-14,20
850,1681,Correios,2025-06-20,2025-06-27,20
851,1590,Correios,2025-03-13,2025-03-23,20
852,3388,LogX,2025-02-21,2025-02-25,20
853,301,Correios,2025-02-16,2025-02-21,35
854,2454,Correios,2025-06-20,2025-06-22,-5
855,2973,Correios,2025-06-03,2025-06-04,20
856,466,Correios,2025-03-21,2025-03-19,35
857,1348,LogX,2025-01-11,2025-01-11,-5
858,552,LogX,2025-03-14,2025-03-12,-5
859,3622,LogX,2025-03-06,2025-03-16,-5
860,1488,LogX,2025-04-17,2025-04-18,-5
861,2122,LogX,2025-03-06,2025-03-15,-5
862,1183,Correios,2025-04-30,2025-05-08,-5
863,3527,LogX,2025-02-16,2025-02-16,35
864,56,LogX,2025-06-01,2025-06-05,20
865,4755,Correios,2025-04-14,2025-04-12,35
866,4844,Correios,2025-03-28,2025-03-26,20
867,617,Correios,2025-04-15,2025-04-15,-5
868,959,Correios,2025-06-20,2025-06-26,-5
869,2180,LogX,2025-03-08,2025-03-17,20
870,1708,LogX,2025-05-15,2025-05-16,-5
871,3941,LogX,2025-03-03,2025-03-11,-5
872,896,LogX,2025-06-28,2025-07-07,35
873,4717,LogX,2025-06-15,2025-06-24,20
874,3409,LogX,2025-01-13,2025-01-18,20
875,791,Correios,2025-01-12,2025-01-13,20
876,679,LogX,2025-01-23,2025-01-21,-5
877,1254,Correios,2025-05-19,2025-05-27,20
878,4500,LogX,2025-04-09,2025-04-13,-5
879,2363,LogX,2025-05-26,2025-06-02,-5
880,2085,LogX,2025-02-03,2025-02-05,35
881,2433,LogX,2025-03-07,2025-03-10,20
882,2239,Correios,2025-06-20,2025-06-24,20
883,737,LogX,2025-06-16,2025-06-14,-5
884,3181,LogX,2025-05-26,2025-05-30,-5
885,2309,LogX,2025-01-28,2025-02-02,20
886,3313,Correios,2025-01-22,2025-02-01,35
887,4300,Correios,2025-06-03,2025-06-07,-5
888,2169,Correios,2025-01-22,2025-01-25,20
889,2916,LogX,2025-01-03,2025-01-09,20
890,2134,Correios,2025-03-13,2025-03-20,20
891,254,LogX,2025-06-16,2025-06-24,35
892,2815,LogX,2025-04-30,2025-05-03,-5
893,3731,LogX,2025-06-15,2025-06-25,35
894,1147,Correios,2025-05-13,2025-05-17,20
895,3784,Correios,2025-03-06,2025-03-05,-5
896,2610,LogX,2025-04-01,2025-04-11,-5
897,110,Correios,2025-05-05,2025-05-05,35
898,3942,Correios,2025-01-08,2025-01-17,-5
899,511,LogX,2025-04-09,2025-04-17,35
900,583,LogX,2025-03-28,2025-04-06,-5
901,916,LogX,2025-06-30,2025-07-07,20
902,1198,Correios,2025-06-23,2025-06-27,20
903,3764,Correios,2025-02-03,2025-02-06,20
904,2381,LogX,2025-06-23,2025-07-03,35
905,35,Correios,2025-05-07,2025-05-11,20
906,2256,Correios,2025-06-22,2025-06-26,20
907,3196,Correios,2025-04-24,2025-05-02,20
908,4163,Correios,2025-01-07,2025-01-12,-5
909,3510,LogX,2025-03-15,2025-03-14,35
910,2402,LogX,2025-05-31,2025-05-31,20
911,3737,LogX,2025-02-06,2025-02-10,-5
912,4805,Correios,2025-01-09,2025-01-09,35
913,2023,Correios,2025-04-25,2025-04-23,-5
914,1420,LogX,2025-03-26,2025-04-02,20
915,4906,LogX,2025-02-25,2025-02-26,35
916,3070,LogX,2025-05-02,2025-05-05,-5
917,3248,LogX,2025-02-21,2025-02-27,-5
918,4866,LogX,2025-03-16,2025-03-26,-5
919,1989,Correios,2025-04-17,2025-04-24,20
920,3042,Correios,2025-03-28,2025-04-03,20
921,3237,Correios,2025-05-25,2025-05-27,35
922,4769,LogX,2025-01-14,2025-01-14,-5
923,3209,LogX,2025-01-11,2025-01-20,20
924,881,LogX,2025-01-24,2025-02-01,-5
925,4916,Correios,2025-01-21,2025-01-31,20
926,2414,Correios,2025-03-29,2025-04-03,20
927,2492,LogX,2025-03-03,2025-03-09,-5
928,458,LogX,2025-01-07,2025-01-10,20
929,3502,LogX,2025-01-06,2025-01-14,20
930,4325,Correios,2025-04-28,2025-04-27,-5
931,4859,LogX,2025-03-03,2025-03-11,35
932,4309,Correios,2025-01-15,2025-01-19,-5
933,313,Correios,2025-01-19,2025-01-18,35
934,4084,Correios,2025-01-16,2025-01-17,-5
935,4398,Correios,2025-04-15,2025-04-25,-5
936,580,Correios,2025-06-08,2025-06-17,-5
937,1266,LogX,2025-06-02,2025-06-12,-5
938,2513,Correios,2025-02-07,2025-02-13,35
939,4270,Correios,2025-04-02,2025-04-09,20
940,4171,LogX,2025-04-03,2025-04-06,20
941,1256,Correios,2025-06-08,2025-06-10,-5
942,3080,LogX,2025-01-05,2025-01-06,20
943,4084,LogX,2025-05-10,2025-05-15,20
944,772,LogX,2025-05-29,2025-05-27,-5
945,4619,LogX,2025-02-06,2025-02-04,35
946,1550,Correios,2025-06-22,2025-07-01,20
947,1576,Correios,2025-03-28,2025-04-04,35
948,1482,LogX,2025-03-30,2025-04-06,-5
949,4268,Correios,2025-04-01,2025-04-04,35
950,343,Correios,2025-06-30,2025-06-30,-5
951,3657,LogX,2025-04-27,2025-05-01,35
952,1329,Correios,2025-04-17,2025-04-17,35
953,203,Correios,2025-03-17,2025-03-18,-5
954,3141,Correios,2025-04-12,2025-04-18,-5
955,3372,LogX,2025-03-06,2025-03-11,-5
956,1105,LogX,2025-06-20,2025-06-28,35
957,1630,LogX,2025-02-03,2025-02-07,35
958,3419,LogX,2025-06-06,2025-06-04,-5
959,4338,LogX,2025-01-15,2025-01-15,-5
960,2239,Correios,2025-01-01,2025-01-03,20
961,718,LogX,2025-05-22,2025-05-24,20
962,4177,LogX,2025-02-01,2025-02-07,20
963,2767,LogX,2025-02-11,2025-02-11,35
964,3196,Correios,2025-06-30,2025-06-29,35
965,1436,Correios,2025-05-27,2025-05-27,35
966,1174,LogX,2025-01-01,2024-12-30,35
967,2984,Correios,2025-03-09,2025-03-13,-5
968,983,Correios,2025-04-15,2025-04-15,35
969,186,LogX,2025-02-11,2025-02-11,20
970,3984,Correios,2025-04-06,2025-04-15,-5
971,2550,Correios,2025-02-26,2025-03-05,35
972,2961,LogX,2025-04-24,2025-04-22,-5
973,4715,LogX,2025-05-18,2025-05-20,-5
974,1034,Correios,2025-02-24,2025-03-01,35
975,3116,Correios,2025-04-22,2025-04-27,20
976,4794,LogX,2025-05-07,2025-05-09,-5
977,319,LogX,2025-05-07,2025-05-05,20
978,1692,LogX,2025-04-18,2025-04-26,20
979,2704,Correios,2025-01-27,2025-01-25,20
980,1672,Correios,2025-03-23,2025-03-23,20
981,514,Correios,2025-01-05,2025-01-09,35
982,4539,Correios,2025-05-30,2025-06-08,-5
983,4310,Correios,2025-03-19,2025-03-22,35
984,4439,LogX,2025-05-09,2025-05-16,20
985,4259,Correios,2025-04-06,2025-04-14,20
986,2106,Correios,2025-03-14,2025-03-20,20
987,4913,Correios,2025-04-20,2025-04-29,-5
988,4462,Correios,2025-04-04,2025-04-05,-5
989,3955,LogX,2025-06-12,2025-06-13,-5
990,1972,Correios,2025-06-28,2025-07-07,20
991,3957,Correios,2025-02-14,2025-02-17,20
992,3315,LogX,2025-05-06,2025-05-14,-5
993,4468,Correios,2025-06-14,2025-06-23,20
994,1800,Correios,2025-03-23,2025-03-31,35
995,203,Correios,2025-04-03,2025-04-04,20
996,1968,Correios,2025-03-06,2025-03-10,20
997,1106,LogX,2025-02-12,2025-02-13,35
998,837,Correios,2025-06-17,2025-06-23,35
999,4467,Correios,2025-03-01,2025-03-09,35
1000,2108,LogX,2025-04-25,2025-04-26,20
1001,945,LogX,2025-02-22,2025-02-21,-5
1002,2131,Correios,2025-04-28,2025-05-06,35
1003,4001,Correios,2025-04-13,2025-04-18,35
1004,1979,Correios,2025-06-26,2025-06-30,35
1005,1523,Correios,2025-06-15,2025-06-19,-5
1006,849,LogX,2025-05-02,2025-05-07,35
1007,2708,LogX,2025-04-02,2025-04-09,35
1008,2722,Correios,2025-04-13,2025-04-18,35
1009,4055,Correios,2025-01-21,2025-01-29,20
1010,3950,LogX,2025-03-25,2025-04-02,-5
1011,3774,Correios,2025-01-25,2025-01-23,20
1012,1853,LogX,2025-03-26,2025-03-29,35
1013,3129,Correios,2025-06-19,2025-06-24,-5
1014,1538,Correios,2025-05-19,2025-05-18,20
1015,1723,LogX,2025-01-02,2025-01-12,20
1016,309,Correios,2025-06-19,2025-06-19,-5
1017,3855,LogX,2025-04-22,2025-04-27,35
1018,2885,LogX,2025-02-18,2025-02-17,20
1019,1453,Correios,2025-04-10,2025-04-18,-5
1020,3864,LogX,2025-04-20,2025-04-27,35
1021,4907,LogX,2025-05-10,2025-05-16,35
1022,2588,Correios,2025-06-03,2025-06-13,-5
1023,78,Correios,2025-02-10,2025-02-16,35
1024,2359,Correios,2025-03-26,2025-04-01,20
1025,4211,Correios,2025-01-20,2025-01-22,20
1026,3711,Correios,2025-01-11,2025-01-19,20
1027,1634,Correios,2025-04-10,2025-04-09,-5
1028,4633,Correios,2025-06-22,2025-06-25,20
1029,2292,Correios,2025-01-08,2025-01-12,-5
1030,575,Correios,2025-01-09,2025-01-13,35
1031,2244,LogX,2025-02-14,2025-02-12,20
1032,672,Correios,2025-05-21,2025-05-28,20
1033,3128,Correios,2025-02-02,2025-02-03,20
1034,3358,LogX,2025-01-13,2025-01-21,-5
1035,2966,LogX,2025-06-24,2025-07-04,-5
1036,1799,LogX,2025-03-26,2025-03-31,20
1037,229,LogX,2025-04-04,2025-04-10,20
1038,352,Correios,2025-02-11,2025-02-20,-5
1039,1548,Correios,2025-05-19,2025-05-19,20
1040,534,LogX,2025-04-16,2025-04-19,35
1041,970,Correios,2025-05-17,2025-05-22,20
1042,1276,LogX,2025-02-01,2025-02-08,-5
1043,2401,LogX,2025-04-06,2025-04-04,35
1044,1786,LogX,2025-04-04,2025-04-10,35
1045,1342,Correios,2025-01-26,2025-02-02,20
1046,2615,Correios,2025-01-29,2025-02-08,35
1047,3479,LogX,2025-04-30,2025-05-09,20
1048,2670,LogX,2025-06-14,2025-06-23,20
1049,3063,Correios,2025-05-18,2025-05-23,35
1050,4459,Correios,2025-05-12,2025-05-16,20
1051,2618,Correios,2025-06-24,2025-06-24,35
1052,3338,LogX,2025-01-28,2025-01-31,20
1053,4167,LogX,2025-04-23,2025-04-27,-5
1054,4498,Correios,2025-01-23,2025-01-27,-5
1055,2551,Correios,2025-04-17,2025-04-24,-5
1056,4635,LogX,2025-05-03,2025-05-08,20
1057,976,Correios,2025-04-09,2025-04-16,-5
1058,1399,Correios,2025-02-04,2025-02-07,20
1059,4396,LogX,2025-05-07,2025-05-13,35
1060,1506,LogX,2025-05-12,2025-05-20,-5
1061,3911,LogX,2025-03-04,2025-03-03,35
1062,3881,LogX,2025-01-09,2025-01-15,20
1063,1698,LogX,2025-02-12,2025-02-11,35
1064,4461,Correios,2025-01-24,2025-02-02,35
1065,4762,Correios,2025-03-08,2025-03-08,-5
1066,4439,LogX,2025-03-21,2025-03-20,-5
1067,173,LogX,2025-05-07,2025-05-14,35
1068,1383,Correios,2025-04-21,2025-04-19,35
1069,2300,Correios,2025-04-23,2025-05-02,20
1070,1241,LogX,2025-04-09,2025-04-08,20
1071,4567,LogX,2025-02-17,2025-02-27,-5
1072,4212,Correios,2025-05-04,2025-05-03,35
1073,1213,Correios,2025-03-15,2025-03-16,20
1074,4077,LogX,2025-01-16,2025-01-21,35
1075,4913,LogX,2025-05-13,2025-05-12,20
1076,372,Correios,2025-02-19,2025-02-28,20
1077,3204,LogX,2025-03-05,2025-03-08,20
1078,4237,LogX,2025-01-25,2025-02-03,35
1079,4047,LogX,2025-05-13,2025-05-12,-5
1080,2178,Correios,2025-05-10,2025-05-15,20
1081,4742,Correios,2025-02-06,2025-02-14,-5
1082,4557,LogX,2025-04-22,2025-04-22,35
1083,1817,Correios,2025-03-07,2025-03-07,20
1084,4107,LogX,2025-01-07,2025-01-11,20
1085,1144,Correios,2025-06-12,2025-06-21,20
1086,112,LogX,2025-05-04,2025-05-12,35
1087,3503,LogX,2025-02-01,2025-02-01,-5
1088,3369,Correios,2025-03-29,2025-04-01,-5
1089,1188,Correios,2025-05-14,2025-05-22,-5
1090,2755,LogX,2025-01-15,2025-01-24,20
1091,1075,Correios,2025-02-23,2025-03-04,-5
1092,2423,LogX,2025-05-19,2025-05-27,-5
1093,2227,LogX,2025-06-11,2025-06-10,20
1094,46,LogX,2025-05-26,2025-05-24,-5
1095,3430,Correios,2025-04-06,2025-04-16,-5
1096,3290,LogX,2025-02-10,2025-02-10,20
1097,1190,Correios,2025-05-01,2025-04-30,35
1098,576,LogX,2025-01-16,2025-01-14,-5
1099,3937,Correios,2025-01-07,2025-01-10,35
1100,4503,LogX,2025-01-29,2025-02-08,35
1101,2391,LogX,2025-01-31,2025-02-09,20
1102,4687,LogX,2025-01-11,2025-01-09,-5
1103,4793,Correios,2025-03-14,2025-03-20,20
1104,480,Correios,2025-02-20,2025-02-22,35
