pedido_id,cliente_id,produto_id,quantidade,valor_unitario,desconto,data_pedido,status
537,12,28,1,150.0,120,2025-04-01,Enviado
538,322,13,1,200.0,10,2025-04-25,Enviado
539,125,45,2,150.0,0,24/01/2025,Enviado
540,391,93,3,150.0,0,10/01/2025,Enviado
541,430,8,3,150.0,10,16/04/2025,Pago
542,87,73,3,99.9,120,20/04/2025,Cancelado
543,476,48,2,150.0,10,01/05/2025,Pago
544,280,93,2,99.9,120,2025-04-24,Cancelado
545,64,18,2,99.9,120,2025-06-20,Cancelado
546,242,60,1,99.9,10,2025-02-05,Cancelado
547,310,18,1,200.0,10,23/01/2025,Pago
548,380,43,1,200.0,10,2025-05-28,Enviado
549,485,25,5,150.0,120,16/06/2025,Pago
550,416,4,5,99.9,10,2025-02-18,Cancelado
551,419,70,5,200.0,10,2025-06-17,Pago
552,97,23,1,200.0,10,2025-01-06,Enviado
553,57,77,2,99.9,0,2025-06-19,Pago
554,120,19,1,200.0,10,13/02/2025,Pago
555,131,60,5,200.0,10,07/02/2025,Enviado
556,121,96,3,150.0,10,19/06/2025,Pago
557,52,43,4,99.9,120,2025-02-18,Cancelado
558,230,92,4,99.9,0,2025-06-24,Enviado
559,417,62,3,200.0,10,26/05/2025,Enviado
560,489,32,5,99.9,10,09/05/2025,Cancelado
561,195,34,2,200.0,120,2025-05-27,Enviado
562,422,99,3,200.0,120,2025-05-07,Enviado
563,227,62,3,150.0,0,2025-06-03,Pago
564,469,19,3,150.0,120,2025-06-20,Pago
565,99,76,2,99.9,120,2025-06-12,Enviado
566,497,59,4,150.0,120,2025-06-12,Cancelado
567,459,54,5,150.0,0,2025-02-15,Pago
568,318,60,2,99.9,120,2025-05-30,Pago
569,209,36,2,150.0,120,28/06/2025,Enviado
570,308,64,4,200.0,120,06/05/2025,Pago
571,234,73,4,150.0,10,28/03/2025,Pago
572,334,86,1,99.9,0,2025-03-19,Enviado
573,473,32,4,99.9,120,08/04/2025,Cancelado
574,204,15,5,150.0,10,2025-06-08,Pago
575,388,49,1,99.9,120,27/01/2025,Cancelado
576,315,97,2,99.9,0,09/04/2025,Pago
577,132,62,2,150.0,0,2025-05-16,Pago
578,164,41,1,150.0,10,2025-02-14,Enviado
579,183,89,2,200.0,10,11/01/2025,Pago
580,489,3,3,150.0,0,2025-03-14,Pago
581,280,38,2,150.0,10,2025-01-13,Pago
582,291,1,3,99.9,120,2025-02-01,Enviado
583,431,29,2,200.0,0,2025-01-14,Pago
584,265,79,4,99.9,120,2025-05-27,Cancelado
585,369,75,2,200.0,0,31/05/2025,Cancelado
586,472,85,1,200.0,120,2025-05-09,Enviado
587,86,62,2,150.0,0,19/02/2025,Pago
588,74,65,5,150.0,10,2025-05-08,Pago
589,314,73,2,150.0,120,12/02/2025,Cancelado
590,229,83,1,150.0,0,11/01/2025,Pago
591,138,96,1,99.9,0,2025-06-08,Enviado
592,330,21,5,200.0,0,01/05/2025,Cancelado
593,9,100,4,99.9,120,10/04/2025,Cancelado
594,498,26,4,99.9,10,2025-01-01,Enviado
595,313,2,4,150.0,120,2025-06-07,Pago
596,464,20,3,150.0,120,12/06/2025,Pago
597,384,58,5,99.9,10,2025-01-26,Pago
598,228,25,4,200.0,0,2025-04-25,Enviado
599,27,10,1,200.0,0,2025-04-20,Cancelado
600,270,13,3,150.0,120,18/02/2025,Cancelado
601,23,5,3,150.0,10,26/06/2025,Cancelado
602,398,73,2,99.9,0,2025-01-23,Pago
603,377,6,4,99.9,120,06/05/2025,Cancelado
604,221,29,3,150.0,120,2025-02-21,Enviado
605,206,42,2,99.9,0,01/05/2025,Enviado
606,222,28,5,200.0,120,2025-01-15,Pago
607,387,9,5,99.9,120,2025-01-17,Enviado
608,26,82,1,200.0,0,2025-02-07,Pago
609,125,55,2,200.0,0,21/05/2025,Pago
610,223,5,3,200.0,0,2025-05-15,Cancelado
611,111,89,4,150.0,0,27/05/2025,Enviado
612,4,75,5,200.0,10,16/03/2025,Enviado
613,322,15,2,200.0,0,26/05/2025,Enviado
614,412,37,2,150.0,120,2025-04-03,Cancelado
615,26,20,2,150.0,0,2025-01-13,Pago
616,295,31,5,99.9,10,26/05/2025,Pago
617,28,80,2,99.9,10,2025-01-13,Enviado
618,90,59,1,150.0,0,2025-01-02,Pago
619,24,44,4,200.0,10,21/01/2025,Enviado
620,52,66,5,200.0,0,2025-05-04,Cancelado
621,12,38,5,200.0,10,22/05/2025,Pago
622,76,23,2,99.9,10,2025-06-20,Cancelado
622,176,95,1,200.0,10,2025-06-27,Pago
624,179,27,3,99.9,10,21/02/2025,Enviado
625,192,100,3,150.0,0,13/02/2025,Pago
626,357,22,5,99.9,10,2025-04-01,Enviado
627,126,29,4,99.9,120,15/05/2025,Enviado
628,343,63,3,99.9,10,11/03/2025,Pago
629,307,49,4,150.0,120,17/06/2025,Pago
630,60,11,5,200.0,120,2025-02-02,Pago
631,431,8,2,150.0,10,16/02/2025,Enviado
632,432,84,1,200.0,120,06/03/2025,Cancelado
633,37,46,5,200.0,0,27/05/2025,Cancelado
634,398,37,4,150.0,10,2025-03-14,Pago
635,97,52,2,200.0,10,2025-04-06,Pago
636,325,80,2,99.9,120,15/05/2025,Cancelado
637,442,54,2,200.0,10,2025-05-01,Pago
638,44,4,1,99.9,120,17/03/2025,Pago
639,310,42,1,99.9,10,09/06/2025,Enviado
640,206,41,4,200.0,10,2025-05-23,Enviado
641,412,55,1,200.0,120,2025-03-21,Pago
642,372,69,5,150.0,10,19/06/2025,Pago
643,374,82,4,150.0,10,2025-01-27,Enviado
644,490,15,2,150.0,0,19/05/2025,Cancelado
645,203,57,4,150.0,0,22/04/2025,Cancelado
646,80,87,1,99.9,120,16/03/2025,Pago
647,94,9,4,200.0,0,2025-04-06,Cancelado
648,417,12,4,99.9,0,26/05/2025,Cancelado
649,324,2,4,99.9,10,29/01/2025,Pago
650,475,79,5,150.0,10,2025-05-26,Cancelado
651,449,57,4,99.9,10,25/03/2025,Cancelado
652,470,26,2,99.9,0,03/04/2025,Cancelado
653,351,87,5,200.0,10,2025-04-16,Cancelado
654,43,61,2,99.9,120,27/02/2025,Pago
655,389,21,4,150.0,10,2025-03-14,Cancelado
656,2,43,2,150.0,120,13/01/2025,Cancelado
657,389,46,4,150.0,120,22/02/2025,Enviado
658,111,100,2,99.9,10,24/04/2025,Pago
659,58,48,4,150.0,0,2025-01-01,Enviado
660,269,82,5,200.0,10,09/01/2025,Enviado
661,425,70,3,99.9,10,23/03/2025,Cancelado
662,290,50,1,200.0,120,17/06/2025,Pago
663,121,33,1,200.0,10,2025-05-15,Cancelado
664,493,97,4,150.0,0,2025-04-27,Pago
665,9,97,4,200.0,0,13/05/2025,Pago
666,413,98,4,150.0,0,23/03/2025,Enviado
667,43,100,3,200.0,10,2025-06-18,Enviado
668,454,45,1,150.0,0,2025-05-31,Pago
669,105,72,3,200.0,0,01/02/2025,Cancelado
670,400,99,4,99.9,10,21/03/2025,Enviado
671,344,95,4,150.0,120,2025-04-30,Pago
672,332,17,3,150.0,10,2025-05-23,Cancelado
673,180,32,2,200.0,0,01/02/2025,Cancelado
674,334,88,1,99.9,0,2025-05-15,Enviado
675,198,95,5,150.0,10,27/02/2025,Enviado
676,21,16,1,200.0,120,2025-04-05,Pago
677,405,13,1,150.0,10,2025-01-14,Enviado
678,102,60,4,200.0,10,15/05/2025,Pago
679,402,39,2,150.0,120,2025-01-14,Cancelado
680,300,73,3,99.9,10,2025-03-23,Cancelado
681,75,73,2,150.0,0,10/02/2025,Cancelado
682,457,83,5,99.9,120,18/01/2025,Pago
683,387,23,3,200.0,120,03/05/2025,Enviado
684,368,88,2,200.0,120,22/03/2025,Pago
685,132,52,5,200.0,10,14/03/2025,Enviado
686,446,95,2,200.0,0,2025-02-19,Cancelado
687,39,9,3,99.9,0,10/06/2025,Pago
688,495,50,4,99.9,120,2025-02-08,Pago
689,73,44,1,99.9,120,2025-02-19,Enviado
690,337,76,2,200.0,10,2025-02-08,Enviado
691,103,12,4,150.0,0,2025-03-22,Cancelado
692,168,40,4,150.0,10,2025-05-13,Cancelado
693,111,54,1,200.0,10,2025-03-18,Enviado
694,495,15,2,200.0,0,15/04/2025,Cancelado
695,2,83,4,150.0,0,31/03/2025,Enviado
696,39,13,1,99.9,10,02/03/2025,Pago
697,27,46,2,150.0,10,26/05/2025,Pago
698,359,67,5,200.0,120,2025-06-14,Cancelado
699,335,88,5,99.9,120,28/01/2025,Cancelado
700,75,39,4,99.9,10,21/04/2025,Enviado
701,302,84,4,200.0,120,14/06/2025,Cancelado
702,381,88,1,99.9,0,2025-02-12,Cancelado
703,117,76,4,200.0,120,2025-04-05,Cancelado
704,297,93,5,150.0,120,2025-04-30,Pago
705,114,60,3,99.9,0,2025-06-05,Enviado
706,416,13,4,200.0,0,2025-02-14,Enviado
707,495,52,1,150.0,10,02/06/2025,Cancelado
708,216,78,1,200.0,10,2025-06-24,Enviado
709,19,8,4,200.0,0,20/05/2025,Cancelado
710,320,57,4,150.0,120,29/03/2025,Enviado
711,87,74,5,99.9,0,05/05/2025,Enviado
712,123,7,2,150.0,120,21/01/2025,Enviado
713,227,94,2,200.0,0,2025-02-24,Pago
714,437,54,3,99.9,0,11/03/2025,Cancelado
715,8,16,1,200.0,10,2025-03-02,Pago
716,370,59,5,150.0,120,09/06/2025,Pago
717,447,39,4,150.0,0,2025-06-02,Enviado
718,73,29,4,200.0,10,16/03/2025,Enviado
719,203,7,3,200.0,0,03/01/2025,Cancelado
720,266,10,1,99.9,0,07/01/2025,Pago
721,135,31,2,150.0,120,06/04/2025,Cancelado
722,92,64,3,200.0,120,06/05/2025,Pago
723,226,72,1,99.9,0,12/03/2025,Enviado
724,309,63,5,150.0,10,2025-01-22,Cancelado
725,380,57,2,99.9,120,2025-05-07,Enviado
726,293,30,1,99.9,10,2025-02-14,Enviado
727,463,75,2,200.0,120,2025-02-24,Enviado
728,76,57,3,200.0,10,10/04/2025,Enviado
729,21,24,3,150.0,120,2025-05-23,Enviado
730,267,64,2,99.9,0,2025-03-24,Enviado
731,416,80,3,99.9,120,01/04/2025,Enviado
732,267,35,2,150.0,10,04/06/2025,Cancelado
733,261,34,4,200.0,10,2025-01-12,Enviado
734,185,39,2,200.0,0,2025-06-13,Enviado
735,478,34,2,99.9,10,21/06/2025,Enviado
736,9,26,2,150.0,10,2025-01-25,Pago
737,94,13,4,99.9,0,2025-03-02,Cancelado
738,89,11,4,99.9,120,08/01/2025,Pago
739,11,77,2,99.9,120,2025-03-06,Cancelado
740,399,81,4,150.0,10,2025-03-30,Pago
741,315,50,1,150.0,0,2025-06-03,Cancelado
742,97,88,1,200.0,10,2025-04-18,Pago
743,30,95,3,150.0,10,2025-04-02,Pago
744,153,1,4,99.9,10,2025-03-28,Cancelado
745,145,55,3,150.0,120,24/05/2025,Pago
746,322,5,2,99.9,0,2025-04-10,Cancelado
747,209,73,4,99.9,120,25/02/2025,Enviado
748,315,76,1,200.0,10,30/01/2025,Enviado
749,91,94,1,150.0,120,10/01/2025,Pago
750,461,54,4,150.0,10,01/01/2025,Pago
751,359,80,1,99.9,0,2025-05-19,Cancelado
752,424,72,3,150.0,120,2025-01-17,Cancelado
753,1,91,3,200.0,10,2025-03-03,Pago
754,271,3,3,200.0,120,2025-05-26,Enviado
755,318,1,3,200.0,0,2025-06-09,Enviado
756,396,60,1,150.0,120,2025-02-10,Pago
757,412,42,5,150.0,10,2025-01-03,Enviado
757,8,82,2,99.9,120,2025-03-05,Enviado
759,147,27,1,150.0,0,10/01/2025,Cancelado
760,311,2,5,150.0,0,2025-01-17,Enviado
761,446,16,3,150.0,0,2025-02-09,Cancelado
762,147,42,5,200.0,10,13/04/2025,Cancelado
763,446,60,3,99.9,0,16/05/2025,Cancelado
764,209,61,4,200.0,0,2025-02-10,Pago
765,499,16,4,200.0,10,23/04/2025,Enviado
766,138,86,1,150.0,120,15/06/2025,Cancelado
767,204,2,5,150.0,0,2025-04-08,Enviado
768,160,4,4,99.9,10,30/05/2025,Enviado
769,171,10,1,99.9,120,2025-01-18,Enviado
770,350,92,3,99.9,0,2025-03-17,Pago
771,427,6,5,200.0,0,10/03/2025,Pago
772,129,77,4,150.0,120,25/05/2025,Cancelado
773,404,64,2,99.9,0,2025-02-23,Enviado
774,446,27,2,150.0,120,2025-01-05,Cancelado
775,235,11,2,150.0,10,01/03/2025,Pago
776,53,6,5,99.9,120,19/01/2025,Pago
777,191,32,2,99.9,0,17/03/2025,Pago
778,188,22,1,99.9,120,22/01/2025,Cancelado
779,326,15,1,150.0,0,11/02/2025,Enviado
780,421,45,1,150.0,120,17/04/2025,Cancelado
781,84,18,1,99.9,10,09/01/2025,Pago
782,119,78,3,99.9,120,20/06/2025,Enviado
783,43,48,5,200.0,120,09/02/2025,Cancelado
784,180,100,1,150.0,120,30/04/2025,Pago
785,287,38,1,150.0,0,09/04/2025,Enviado
786,253,56,3,150.0,0,05/01/2025,Enviado
787,416,1,2,150.0,10,10/03/2025,Pago
788,489,85,2,99.9,0,2025-03-20,Enviado
789,416,61,1,150.0,10,11/05/2025,Cancelado
790,394,30,5,99.9,120,03/04/2025,Pago
791,356,86,3,150.0,0,2025-05-20,Pago
792,62,39,2,99.9,0,2025-03-28,Enviado
793,354,21,2,99.9,0,15/06/2025,Cancelado
794,423,23,4,150.0,10,2025-02-03,Cancelado
795,71,74,4,99.9,10,2025-01-22,Cancelado
796,4,17,3,200.0,10,2025-02-11,Pago
797,142,85,2,99.9,10,2025-02-21,Enviado
798,209,56,5,200.0,120,20/01/2025,Pago
799,134,14,2,150.0,0,08/05/2025,Cancelado
800,110,41,1,200.0,0,30/03/2025,Enviado
801,273,26,2,150.0,10,2025-04-13,Cancelado
802,64,6,4,200.0,10,12/03/2025,Enviado
803,310,59,2,150.0,120,17/02/2025,Enviado
804,436,91,5,200.0,120,29/05/2025,Cancelado
805,99,3,2,150.0,0,03/02/2025,Cancelado
806,26,8,3,200.0,0,2025-01-21,Enviado
807,264,98,5,150.0,0,2025-03-02,Cancelado
808,499,34,3,200.0,120,2025-02-01,Cancelado
809,389,89,3,99.9,10,23/01/2025,Pago
810,448,86,5,99.9,0,24/02/2025,Cancelado
811,258,98,1,150.0,10,2025-05-23,Cancelado
812,67,39,4,200.0,10,2025-05-18,Enviado
813,37,2,4,99.9,0,2025-04-26,Enviado
814,114,1,5,99.9,0,11/03/2025,Enviado
815,90,96,4,200.0,0,21/02/2025,Pago
816,107,39,5,200.0,120,11/04/2025,Cancelado
817,90,21,4,150.0,120,23/04/2025,Pago
818,136,70,1,150.0,120,08/06/2025,Enviado
819,375,96,1,200.0,10,2025-02-14,Pago
820,13,9,1,200.0,120,2025-06-12,Cancelado
821,188,78,2,99.9,0,2025-05-18,Cancelado
822,362,11,1,99.9,0,2025-05-31,Pago
823,380,73,2,200.0,0,07/03/2025,Cancelado
824,377,64,4,200.0,0,30/03/2025,Enviado
825,211,31,4,99.9,0,22/05/2025,Pago
826,163,70,3,99.9,0,2025-04-14,Cancelado
827,52,2,2,200.0,120,19/03/2025,Pago
828,83,15,2,150.0,120,10/02/2025,Cancelado
829,438,64,5,150.0,0,2025-02-22,Cancelado
830,377,20,3,150.0,10,2025-03-25,Enviado
831,65,20,1,150.0,0,2025-01-26,Pago
832,324,15,1,200.0,10,2025-05-23,Enviado
833,151,12,2,150.0,120,2025-04-12,Pago
834,283,40,2,150.0,120,09/03/2025,Cancelado
835,395,52,2,150.0,10,2025-04-07,Enviado
836,156,40,4,150.0,120,2025-05-17,Cancelado
837,383,42,2,200.0,0,03/02/2025,Pago
838,24,45,2,200.0,10,03/06/2025,Enviado
839,116,39,3,150.0,120,2025-01-16,Pago
840,419,1,1,99.9,120,16/04/2025,Pago
841,442,78,4,150.0,0,2025-01-11,Pago
842,144,48,5,99.9,10,13/01/2025,Cancelado
843,410,18,2,200.0,0,2025-01-09,Enviado
844,18,7,2,150.0,10,2025-01-14,Pago
845,125,30,1,150.0,10,23/02/2025,Pago
846,69,13,4,150.0,120,29/03/2025,Cancelado
847,417,91,3,200.0,120,02/06/2025,Enviado
848,239,40,1,150.0,0,11/04/2025,Enviado
849,94,23,3,150.0,0,2025-01-30,Enviado
850,446,78,3,150.0,0,2025-02-16,Enviado
851,376,80,2,200.0,120,04/06/2025,Cancelado
852,157,62,1,150.0,0,11/03/2025,Cancelado
853,292,16,3,150.0,0,2025-03-29,Pago
854,313,64,5,99.9,0,2025-04-29,Enviado
855,162,55,5,99.9,0,2025-03-18,Pago
856,89,2,5,99.9,0,07/05/2025,Enviado
857,271,8,3,150.0,0,21/04/2025,Pago
858,362,11,5,150.0,120,2025-04-08,Enviado
859,263,35,4,99.9,10,15/04/2025,Pago
860,185,70,4,200.0,0,24/05/2025,Cancelado
861,205,55,4,150.0,120,29/01/2025,Enviado
862,430,42,1,200.0,0,2025-02-02,Cancelado
863,29,63,5,200.0,120,2025-04-19,Pago
864,345,32,4,200.0,120,15/06/2025,Cancelado
865,280,100,2,200.0,120,2025-03-31,Enviado
866,340,14,5,200.0,0,2025-05-17,Pago
867,209,8,1,99.9,0,2025-02-15,Cancelado
868,111,28,2,200.0,0,03/01/2025,Enviado
869,24,80,2,99.9,0,2025-06-14,Cancelado
870,178,7,1,200.0,10,07/02/2025,Cancelado
871,242,4,1,200.0,0,2025-01-13,Cancelado
872,59,3,1,200.0,10,24/02/2025,Pago
873,1,77,3,99.9,120,12/01/2025,Cancelado
874,28,13,5,150.0,10,2025-02-11,Enviado
875,279,36,5,200.0,0,22/05/2025,Pago
876,26,10,1,99.9,0,31/01/2025,Enviado
877,287,100,2,150.0,120,2025-03-19,Enviado
878,263,40,4,150.0,120,19/01/2025,Cancelado
879,16,47,1,200.0,0,2025-04-19,Enviado
880,86,80,1,200.0,0,27/06/2025,Cancelado
881,244,78,5,150.0,0,2025-03-25,Pago
882,359,32,4,99.9,0,2025-01-22,Cancelado
883,380,17,3,99.9,10,2025-01-26,Enviado
884,380,14,5,200.0,10,02/02/2025,Pago
885,233,29,5,200.0,120,14/01/2025,Enviado
886,107,48,3,200.0,0,25/02/2025,Enviado
887,202,73,3,200.0,0,13/02/2025,Cancelado
888,303,80,1,150.0,10,07/04/2025,Cancelado
889,221,50,2,200.0,120,26/05/2025,Pago
890,239,86,5,200.0,10,2025-02-18,Enviado
891,146,14,1,150.0,0,2025-04-10,Enviado
892,202,33,1,99.9,10,2025-04-14,Enviado
893,148,33,4,200.0,10,2025-03-15,Cancelado
894,178,85,1,150.0,120,2025-03-24,Cancelado
895,466,39,1,99.9,10,21/06/2025,Cancelado
896,42,43,3,99.9,10,15/02/2025,Pago
897,197,58,5,150.0,10,12/05/2025,Cancelado
898,477,46,1,150.0,10,25/02/2025,Cancelado
899,310,58,4,200.0,120,2025-01-08,Cancelado
900,350,86,4,200.0,0,2025-02-05,Pago
901,345,7,1,200.0,0,07/01/2025,Cancelado
902,9,26,2,99.9,0,2025-04-10,Pago
903,244,41,2,200.0,0,21/02/2025,Cancelado
904,102,52,3,200.0,120,15/05/2025,Pago
905,15,55,3,150.0,0,12/02/2025,Cancelado
906,210,11,1,99.9,0,2025-02-15,Pago
907,467,97,5,99.9,120,2025-03-12,Cancelado
908,55,31,1,200.0,120,19/02/2025,Pago
909,20,66,4,99.9,120,21/01/2025,Cancelado
910,432,62,3,200.0,10,11/04/2025,Enviado
911,76,97,5,99.9,0,17/06/2025,Pago
912,361,51,4,200.0,120,28/06/2025,Enviado
913,165,24,5,99.9,120,20/06/2025,Cancelado
914,307,20,5,150.0,0,2025-03-11,Enviado
915,175,75,2,99.9,10,2025-06-30,Cancelado
916,148,18,5,99.9,10,26/06/2025,Cancelado
917,38,31,4,200.0,120,2025-01-13,Enviado
918,421,68,2,200.0,0,2025-06-01,Enviado
919,166,7,1,200.0,120,29/03/2025,Cancelado
920,116,64,1,150.0,0,26/03/2025,Enviado
921,75,93,2,200.0,10,2025-04-22,Cancelado
922,354,19,2,200.0,0,05/05/2025,Enviado
923,389,9,3,150.0,0,2025-05-07,Pago
924,414,16,5,150.0,120,2025-06-09,Enviado
925,235,62,5,99.9,120,09/04/2025,Enviado
926,345,9,1,150.0,10,2025-03-05,Cancelado
927,161,86,2,150.0,0,2025-06-12,Enviado
928,81,22,2,200.0,0,2025-06-28,Cancelado
929,405,71,3,150.0,120,2025-04-06,Cancelado
930,448,31,5,99.9,120,2025-04-16,Pago
931,116,17,3,150.0,10,08/02/2025,Cancelado
932,2,59,4,150.0,0,27/01/2025,Enviado
933,238,39,1,150.0,120,20/01/2025,Pago
934,157,88,3,99.9,10,13/02/2025,Cancelado
935,162,12,1,150.0,120,2025-04-03,Cancelado
936,371,97,3,150.0,120,2025-06-19,Cancelado
937,445,80,1,150.0,120,09/04/2025,Cancelado
938,460,50,3,99.9,0,2025-05-05,Pago
939,135,21,1,150.0,120,06/02/2025,Enviado
940,204,65,2,99.9,120,2025-04-16,Cancelado
941,206,86,2,99.9,0,2025-06-12,Cancelado
942,173,5,2,99.9,0,2025-02-18,Cancelado
943,343,56,5,99.9,0,21/03/2025,Enviado
944,306,67,5,200.0,10,2025-01-07,Pago
944,254,54,2,99.9,10,2025-03-26,Pago
946,233,46,1,99.9,120,07/02/2025,Enviado
947,343,1,4,99.9,10,19/04/2025,Cancelado
948,374,55,4,200.0,120,2025-06-07,Cancelado
949,156,91,5,200.0,120,2025-01-26,Pago
950,310,13,5,200.0,120,26/04/2025,Cancelado
951,159,39,4,150.0,120,22/05/2025,Cancelado
952,126,43,2,200.0,120,09/03/2025,Cancelado
953,169,50,4,99.9,0,2025-01-30,Cancelado
954,33,48,2,150.0,0,2025-03-27,Cancelado
955,394,43,3,99.9,10,2025-04-04,Pago
956,496,61,1,150.0,10,2025-06-24,Pago
957,28,6,1,99.9,0,03/05/2025,Enviado
958,453,13,3,200.0,0,2025-06-07,Cancelado
959,376,90,4,99.9,0,2025-06-07,Pago
960,336,79,1,99.9,120,2025-04-12,Cancelado
961,17,34,2,200.0,120,2025-03-30,Enviado
962,238,21,5,150.0,120,24/05/2025,Pago
963,121,1,3,200.0,120,2025-05-27,Enviado
964,228,19,5,200.0,0,16/01/2025,Pago
965,449,14,3,150.0,0,27/01/2025,Cancelado
966,440,67,5,99.9,10,2025-06-22,Pago
967,347,80,5,150.0,0,2025-04-09,Enviado
968,76,63,1,150.0,10,20/02/2025,Pago
969,82,23,5,200.0,0,03/05/2025,Enviado
970,488,82,2,99.9,120,30/01/2025,Pago
971,468,12,3,150.0,10,04/04/2025,Cancelado
972,419,99,3,150.0,120,09/06/2025,Enviado
973,300,83,4,99.9,10,31/05/2025,Cancelado
974,198,8,1,99.9,10,2025-02-03,Enviado
975,482,86,2,99.9,120,08/01/2025,Enviado
976,185,74,3,200.0,0,09/01/2025,Cancelado
977,313,83,1,200.0,120,2025-04-18,Pago
978,427,2,2,150.0,0,2025-05-31,Enviado
979,433,77,5,200.0,120,20/02/2025,Pago
980,191,55,1,99.9,10,16/04/2025,Cancelado
981,277,56,3,99.9,10,29/01/2025,Pago
982,370,20,4,150.0,120,14/03/2025,Enviado
983,268,49,1,200.0,0,24/01/2025,Cancelado
984,128,76,1,150.0,0,2025-06-19,Enviado
985,116,88,3,150.0,120,2025-02-03,Pago
986,150,36,4,99.9,120,2025-04-15,Cancelado
987,31,77,2,150.0,120,2025-01-27,Pago
988,482,30,1,200.0,10,01/05/2025,Pago
989,394,93,2,150.0,120,2025-05-28,Cancelado
990,63,29,3,200.0,120,2025-06-19,Pago
991,81,13,2,200.0,0,2025-01-14,Enviado
992,320,18,1,99.9,10,2025-04-24,Cancelado
993,151,91,3,200.0,10,2025-04-12,Enviado
994,31,1,3,99.9,120,03/03/2025,Cancelado
995,131,22,2,200.0,0,2025-04-25,Enviado
996,296,56,3,150.0,120,2025-06-03,Cancelado
997,117,33,1,150.0,10,03/04/2025,Enviado
998,295,60,3,150.0,0,06/04/2025,Enviado
999,415,24,2,99.9,120,2025-06-08,Pago
1000,219,85,1,99.9,10,2025-04-04,Cancelado
1001,196,23,5,200.0,10,07/04/2025,Enviado
1002,115,21,4,99.9,0,05/04/2025,Cancelado
1003,201,20,5,99.9,0,09/04/2025,Pago
1004,140,19,5,99.9,120,19/02/2025,Cancelado
1005,354,20,1,150.0,120,2025-06-08,Pago
1006,93,18,2,99.9,120,2025-01-16,Enviado
1007,459,6,5,150.0,10,2025-05-15,Enviado
1008,252,78,4,99.9,120,2025-05-15,Cancelado
1009,271,91,3,99.9,120,28/02/2025,Enviado
1010,377,63,3,200.0,0,27/01/2025,Enviado
1011,193,100,5,150.0,120,24/06/2025,Pago
1012,277,58,2,99.9,0,13/03/2025,Pago
1013,152,77,3,200.0,10,01/05/2025,Cancelado
1014,34,19,3,150.0,10,2025-05-13,Pago
1015,153,71,2,99.9,0,26/02/2025,Enviado
1016,106,40,2,200.0,120,11/02/2025,Enviado
1017,35,45,3,200.0,120,2025-04-29,Pago
1018,162,34,4,150.0,0,26/03/2025,Pago
1019,452,73,3,150.0,120,2025-05-30,Cancelado
1020,389,33,3,200.0,10,08/01/2025,Enviado
1021,466,64,3,99.9,10,17/02/2025,Pago
1022,495,5,4,200.0,120,2025-04-15,Pago
1023,114,77,4,99.9,120,2025-06-13,Pago
1024,178,3,4,200.0,10,17/06/2025,Enviado
1025,383,23,1,150.0,10,05/02/2025,Pago
1026,202,38,1,150.0,120,2025-06-25,Enviado
1027,71,5,5,200.0,120,2025-06-26,Pago
1028,169,19,3,99.9,120,05/01/2025,Pago
1029,69,42,5,150.0,0,2025-01-01,Pago
1030,461,42,3,99.9,0,20/06/2025,Cancelado
1031,406,61,4,99.9,0,12/01/2025,Cancelado
1032,170,21,4,200.0,0,14/06/2025,Cancelado
1033,389,52,1,99.9,0,15/02/2025,Pago
1034,260,99,1,99.9,0,21/05/2025,Pago
1035,480,46,5,200.0,120,2025-06-23,Pago
1036,217,7,3,99.9,120,2025-03-01,Pago
1037,293,9,3,200.0,0,2025-05-11,Cancelado
1038,267,78,5,200.0,10,2025-05-11,Pago
1039,228,54,5,150.0,120,2025-06-13,Pago
1040,433,74,2,150.0,10,22/02/2025,Cancelado
1041,318,35,5,200.0,0,2025-01-26,Cancelado
1042,179,24,1,99.9,120,2025-04-07,Enviado
1043,391,99,1,200.0,0,16/05/2025,Enviado
1044,50,13,1,200.0,0,12/02/2025,Pago
1045,236,60,2,150.0,0,09/05/2025,Pago
1046,162,17,4,200.0,120,26/02/2025,Pago
1047,400,29,1,150.0,0,2025-03-13,Enviado
1048,102,45,1,200.0,10,09/01/2025,Pago
1049,15,40,1,200.0,120,30/05/2025,Pago
1050,232,45,3,200.0,120,28/02/2025,Enviado
1051,298,67,5,150.0,120,2025-03-10,Enviado
1052,379,81,4,99.9,120,2025-03-30,Pago
1053,201,58,3,99.9,0,2025-01-09,Pago
1054,171,30,4,99.9,10,28/05/2025,Pago
1055,59,25,2,99.9,10,07/03/2025,Enviado
1056,82,72,2,150.0,120,2025-04-18,Enviado
1057,232,24,5,150.0,10,02/04/2025,Cancelado
1058,108,91,1,150.0,10,17/06/2025,Cancelado
1059,352,89,1,150.0,0,2025-06-05,Enviado
1060,461,65,5,150.0,0,05/06/2025,Enviado
1061,262,57,2,150.0,10,2025-03-12,Pago
1062,175,83,3,99.9,0,2025-02-16,Enviado
1063,215,4,2,99.9,120,2025-02-09,Cancelado
1064,173,76,4,99.9,120,2025-02-24,Pago
1065,385,88,5,150.0,120,2025-04-29,Cancelado
1066,331,50,1,150.0,0,16/01/2025,Enviado
1067,385,8,3,99.9,10,23/06/2025,Cancelado
1068,46,4,1,150.0,0,2025-03-04,Enviado
1069,181,39,5,150.0,10,10/02/2025,Pago
1070,468,77,1,99.9,120,06/06/2025,Cancelado
